Height,DateTime (UTC),Txn,Uncles,Fee Recipient,Fee Recipient Nametag,Gas Limit,Difficulty,Reward,ReorgDepth
19423341,2024-03-13 03:01:47,59,0,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7,Fee Recipient: 0xE88...7F7,"30,000,000",0.000 TH,0.00945 ETH,1
19418628,2024-03-12 11:13:59,109,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.02015 ETH,1
19418343,2024-03-12 10:16:35,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.20645 ETH,1
19417811,2024-03-12 08:29:23,100,0,0x70ba3f50304ba9ec21bf451897f6074b839d2b0a,,"30,000,000",0.000 TH,0.01149 ETH,1
19417599,2024-03-12 07:46:47,226,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.04574 ETH,1
19417429,2024-03-12 07:12:23,151,0,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05,MEV Builder: 0x7e2...D05,"30,000,000",0.000 TH,0.04227 ETH,1
19414947,2024-03-11 22:51:47,123,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.727 ETH,1
19414095,2024-03-11 19:59:59,78,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02115 ETH,1
19413510,2024-03-11 18:02:23,188,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08937 ETH,1
19413001,2024-03-11 16:19:35,175,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.05201 ETH,1
19412669,2024-03-11 15:12:23,167,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.06679 ETH,1
19412557,2024-03-11 14:49:11,177,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05042 ETH,1
19411909,2024-03-11 12:38:47,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09411 ETH,1
19411367,2024-03-11 10:49:59,180,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.10871 ETH,1
19410150,2024-03-11 06:45:35,298,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07979 ETH,1
19409958,2024-03-11 06:06:35,137,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04789 ETH,1
19408928,2024-03-11 02:39:47,281,0,0x6753ad1a5b31c1bce6554f5401c0cbae160569c2,,"30,000,000",0.000 TH,0.01571 ETH,1
19407557,2024-03-10 22:04:35,145,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04991 ETH,1
19407361,2024-03-10 21:24:47,116,0,0x2f42d4a3871ece8cefcdb1900939619862f10a21,,"30,000,000",0.000 TH,0.02993 ETH,1
19407009,2024-03-10 20:13:47,123,0,0x634316ea0ee79c701c6f67c53a4c54cbafd2316d,Fee Recipient: 0x634...16d,"30,000,000",0.000 TH,0.0112 ETH,1
19406929,2024-03-10 19:57:23,123,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.03587 ETH,1
19406859,2024-03-10 19:43:11,166,0,0xeaad8819e9fc056620f31ca5eaa24ef5a737bc6e,,"30,000,000",0.000 TH,0.01941 ETH,1
19405319,2024-03-10 14:33:59,173,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.06026 ETH,1
19404342,2024-03-10 11:17:35,154,0,0xdcca982701a264e8d629a6e8cfba9c1a27912623,MEV Builder: 0xDcc...623,"30,000,000",0.000 TH,0.02022 ETH,1
19404186,2024-03-10 10:46:11,244,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09045 ETH,1
19402494,2024-03-10 05:05:35,325,0,0xe1929c4dbae5e45c9bd83a916ed3a45f3572d6d2,,"30,000,000",0.000 TH,0.01816 ETH,1
19402270,2024-03-10 04:19:59,0,0,0xe94f1fa4f27d9d288ffea234bb62e1fbc086ca0c,Fee Recipient: 0xE94...A0c,"30,000,000",0.000 TH,0 ETH,1
19402082,2024-03-10 03:42:11,148,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02663 ETH,1
19401594,2024-03-10 02:03:47,122,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01037 ETH,1
19401550,2024-03-10 01:54:35,142,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.6098 ETH,1
19401438,2024-03-10 01:31:47,176,0,0x5124fcc2b3f99f571ad67d075643c743f38f1c34,Faith Builder,"30,000,000",0.000 TH,0.07034 ETH,1
19401266,2024-03-10 00:57:11,173,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01852 ETH,1
19400971,2024-03-09 23:57:47,135,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01614 ETH,1
19400459,2024-03-09 22:14:59,159,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.04706 ETH,1
19400299,2024-03-09 21:42:47,165,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03703 ETH,1
19398933,2024-03-09 17:08:11,229,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.04204 ETH,1
19396925,2024-03-09 10:24:35,158,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0283 ETH,1
19396065,2024-03-09 07:31:47,211,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.07691 ETH,1
19395894,2024-03-09 06:56:59,409,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.02925 ETH,1
19395220,2024-03-09 04:41:11,261,0,0xcd615270ab3a7a3a262a4e49935d002278c76b78,,"30,000,000",0.000 TH,0.02298 ETH,1
19392901,2024-03-08 20:41:47,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05921 ETH,1
19392851,2024-03-08 20:31:35,55,0,0x15a20d90dab619cec8cb17484586003e882cdb09,,"30,000,000",0.000 TH,0.00387 ETH,1
19391233,2024-03-08 15:06:11,187,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.04774 ETH,1
19389148,2024-03-08 08:06:47,235,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.04017 ETH,1
19386886,2024-03-08 00:30:59,347,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02201 ETH,1
19386736,2024-03-08 00:00:35,122,0,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7,Fee Recipient: 0xE88...7F7,"30,000,000",0.000 TH,0.00671 ETH,1
19386657,2024-03-07 23:44:23,219,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.60517 ETH,1
19384165,2024-03-07 15:22:59,213,0,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,Flashbots: Builder,"30,000,000",0.000 TH,0.04263 ETH,1
19383811,2024-03-07 14:11:59,172,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05738 ETH,1
19383190,2024-03-07 12:06:59,158,0,0x851215df10c1ac1875c70990c36432aa9bab297b,,"30,000,000",0.000 TH,0.03725 ETH,1
19381383,2024-03-07 06:04:35,144,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.08011 ETH,1
19381243,2024-03-07 05:35:47,156,0,0x15a20d90dab619cec8cb17484586003e882cdb09,,"30,000,000",0.000 TH,0.01088 ETH,1
19381191,2024-03-07 05:24:59,84,0,0x8d564bd294441154dbb6c0b46b1c0569bdb82d4c,,"30,000,000",0.000 TH,0.04182 ETH,1
19380529,2024-03-07 03:11:47,141,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,1.59929 ETH,1
19380489,2024-03-07 03:03:35,175,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03756 ETH,1
19379376,2024-03-06 23:20:23,129,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03495 ETH,1
19379199,2024-03-06 22:44:47,143,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.1042 ETH,1
19378699,2024-03-06 21:03:59,185,0,0x7d0aa91b12d31755d2fc99d22e09947936e00474,,"30,000,000",0.000 TH,0.02102 ETH,1
19376269,2024-03-06 12:55:59,180,0,0xd52d1b67959e2c112e493968d294dcecfa5a89dc,,"30,000,000",0.000 TH,0.03774 ETH,1
19374925,2024-03-06 08:26:11,189,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.11625 ETH,1
19374558,2024-03-06 07:12:23,296,0,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,Flashbots: Builder,"30,000,000",0.000 TH,0.04749 ETH,1
19374425,2024-03-06 06:45:35,167,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05206 ETH,1
19374328,2024-03-06 06:25:59,224,0,0xb2b870022a7504ac89f6eeef06b0481cab7e1f95,,"30,000,000",0.000 TH,0.02749 ETH,1
19374121,2024-03-06 05:44:11,257,0,0x06e7a2b5ccb87ed941a4c5e9aa917a78de316184,,"30,000,000",0.000 TH,0.0273 ETH,1
19373565,2024-03-06 03:52:23,224,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06404 ETH,1
19372651,2024-03-06 00:48:23,125,0,0x77777a6c097a1ce65c61a96a49bd1100f660ec94,MEV Builder: 0x777...C94,"30,000,000",0.000 TH,0.04967 ETH,1
19372460,2024-03-06 00:09:59,407,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.10849 ETH,1
19371796,2024-03-05 21:56:47,209,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.18625 ETH,1
19371216,2024-03-05 20:00:23,177,0,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05,MEV Builder: 0x7e2...D05,"30,000,000",0.000 TH,0.10714 ETH,1
19370050,2024-03-05 16:06:23,436,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.12096 ETH,1
19369679,2024-03-05 14:51:47,205,0,0x77777a6c097a1ce65c61a96a49bd1100f660ec94,MEV Builder: 0x777...C94,"30,000,000",0.000 TH,0.07943 ETH,1
19369577,2024-03-05 14:31:11,260,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04216 ETH,1
19368472,2024-03-05 10:49:23,203,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.06597 ETH,1
19368180,2024-03-05 09:50:47,211,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0828 ETH,1
19368061,2024-03-05 09:26:47,124,0,0x228a9c14f3574041b038ef3c3d9aa43e4df3ae4c,,"30,000,000",0.000 TH,0.00853 ETH,1
19367190,2024-03-05 06:31:47,262,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.24326 ETH,1
19366489,2024-03-05 04:10:11,213,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.10756 ETH,1
19365648,2024-03-05 01:21:35,173,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.1564 ETH,1
19365611,2024-03-05 01:13:59,211,0,0xc6108744c9d5db8b30f8004053a16d5683cd3489,MEV Builder: 0xC61...489,"30,000,000",0.000 TH,0.03398 ETH,1
19365548,2024-03-05 01:01:11,514,0,0x952e56cbe542830853be485830e9b106f714e6f7,,"30,000,000",0.000 TH,0.03778 ETH,1
19365333,2024-03-05 00:17:47,169,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.16063 ETH,1
19362114,2024-03-04 13:31:47,157,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.12727 ETH,1
19362010,2024-03-04 13:10:47,67,0,0x143a7a4a64a1bf8c75926f1ba2a71ce2cf3fa1ba,,"30,000,000",0.000 TH,0.01387 ETH,1
19361309,2024-03-04 10:49:59,171,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06117 ETH,1
19361302,2024-03-04 10:48:23,143,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03413 ETH,1
19361220,2024-03-04 10:31:47,234,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06429 ETH,1
19361047,2024-03-04 09:56:59,175,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04343 ETH,1
19360633,2024-03-04 08:33:59,182,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04029 ETH,1
19360004,2024-03-04 06:27:35,130,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05922 ETH,1
19359049,2024-03-04 03:15:35,128,0,0xcde4c1b984f3f02f997ecff9980b06316de2577d,SwissBorg 6,"30,000,000",0.000 TH,0.00763 ETH,1
19359010,2024-03-04 03:07:35,143,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08213 ETH,1
19358768,2024-03-04 02:18:59,132,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.18552 ETH,1
19358555,2024-03-04 01:35:59,238,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.12783 ETH,1
19356865,2024-03-03 19:56:23,189,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07768 ETH,1
19355909,2024-03-03 16:43:11,199,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05323 ETH,1
19355769,2024-03-03 16:14:35,197,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.03242 ETH,1
19355518,2024-03-03 15:23:59,188,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01245 ETH,1
19355419,2024-03-03 15:03:59,246,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.05178 ETH,1
19354602,2024-03-03 12:19:47,239,0,0xc1935dba1d5f39f3cf9a4408697861da5e49d040,,"30,000,000",0.000 TH,0.02514 ETH,1
19354387,2024-03-03 11:36:11,133,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04593 ETH,1
19353476,2024-03-03 08:33:35,112,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02089 ETH,1
19353257,2024-03-03 07:49:23,123,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.04492 ETH,1
19352022,2024-03-03 03:41:23,151,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03854 ETH,1
19351567,2024-03-03 02:09:59,119,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06219 ETH,1
19350388,2024-03-02 22:12:59,199,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03464 ETH,1
19350144,2024-03-02 21:23:35,308,0,0x6c11b7b9b5b4ee542943dc0d3970a867e8ee5197,,"30,000,000",0.000 TH,0.03177 ETH,1
19349584,2024-03-02 19:30:23,271,0,0xe30bed2cca9f9901d0d3e14ffb2ce1784c0beba8,,"30,000,000",0.000 TH,0.03975 ETH,1
19349278,2024-03-02 18:28:59,108,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.29602 ETH,1
19348584,2024-03-02 16:09:59,143,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04764 ETH,1
19348481,2024-03-02 15:49:11,149,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03264 ETH,1
19348099,2024-03-02 14:32:23,109,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.13438 ETH,1
19347342,2024-03-02 12:00:23,247,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.4205 ETH,1
19345842,2024-03-02 06:57:59,113,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"29,999,972",0.000 TH,0.00862 ETH,1
19345779,2024-03-02 06:45:11,122,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04347 ETH,1
19344295,2024-03-02 01:45:59,237,0,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05,MEV Builder: 0x7e2...D05,"30,000,000",0.000 TH,0.03358 ETH,1
19344005,2024-03-02 00:46:47,144,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08838 ETH,1
19342245,2024-03-01 18:53:59,117,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"29,999,972",0.000 TH,0.07201 ETH,1
19341544,2024-03-01 16:33:23,63,0,0x1cd401b13f8ab7c009c01a76d552e56b47ce4e6b,,"30,000,000",0.000 TH,0.02476 ETH,1
19340266,2024-03-01 12:16:35,183,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.09682 ETH,1
19340187,2024-03-01 12:00:23,178,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03442 ETH,1
19338450,2024-03-01 06:11:23,115,0,0x2cef68303e40be7bb3b89b93184368fc5fce6653,,"30,000,000",0.000 TH,0.01494 ETH,1
19337165,2024-03-01 01:52:47,0,0,0xe94f1fa4f27d9d288ffea234bb62e1fbc086ca0c,Fee Recipient: 0xE94...A0c,"30,000,000",0.000 TH,0 ETH,1
19336988,2024-03-01 01:17:11,140,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.01536 ETH,1
19336800,2024-03-01 00:39:23,89,0,0x24d6c74d811cfde65995ed26fd08af445f8aab06,Fee Recipient: 0x24...B06,"30,000,000",0.000 TH,0.02012 ETH,1
19336581,2024-02-29 23:54:47,203,0,0xd7f713ae54c7929ead7fb152d54cdedd0843d4ea,,"30,000,000",0.000 TH,0.01015 ETH,1
19335490,2024-02-29 20:15:47,117,0,0xe43cc5b6ff052f5aa931a4f9ef2bfa0c500014ca,Fee Recipient: 0xe43...4CA,"30,000,000",0.000 TH,0.03123 ETH,1
19334520,2024-02-29 17:00:35,269,0,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7, Rocket Pool Smoothing Pool,"30,000,000",0.000 TH,0.05912 ETH,1
19334347,2024-02-29 16:25:47,180,0,0x8d564bd294441154dbb6c0b46b1c0569bdb82d4c,,"30,000,000",0.000 TH,0.03914 ETH,1
19334224,2024-02-29 16:00:59,207,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.06401 ETH,1
19334080,2024-02-29 15:31:59,194,0,0xd6d5e6ff8d2d4c3766c33e648c362244e007cad2,,"30,000,000",0.000 TH,0.01517 ETH,1
19333725,2024-02-29 14:20:11,189,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.06801 ETH,1
19333579,2024-02-29 13:50:35,182,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.03578 ETH,1
19331849,2024-02-29 08:01:59,177,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05046 ETH,1
19331768,2024-02-29 07:45:35,126,0,0xdb9de529be1a7e9cf4f9d07dd8291d8558ccbfe5,,"30,000,000",0.000 TH,0.02915 ETH,1
19331752,2024-02-29 07:41:59,84,0,0x7eb9929e474a9c62c9201302ce2a755e4cc02282,,"30,000,000",0.000 TH,0.03852 ETH,1
19331153,2024-02-29 05:40:59,120,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02733 ETH,1
19331069,2024-02-29 05:23:59,0,0,0x0077732907bfc6208933cfd2a51afb8f33ca5958,Fee Recipient: 0x0077...958,"30,000,000",0.000 TH,0 ETH,1
19330799,2024-02-29 04:29:35,176,0,0x969291e37118e21e306dd7cbf662add1e2d02d8f,,"30,000,000",0.000 TH,0.02679 ETH,1
19330253,2024-02-29 02:38:59,148,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.04084 ETH,1
19329028,2024-02-28 22:32:23,180,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05159 ETH,1
19328842,2024-02-28 21:54:59,147,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"29,970,705",0.000 TH,0.03338 ETH,1
19327094,2024-02-28 16:03:35,152,0,0x7b07d206fa174151cde1d84be3a980d87e9edb0f,,"30,000,000",0.000 TH,0.01546 ETH,1
19326961,2024-02-28 15:36:35,186,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07924 ETH,1
19326132,2024-02-28 12:49:59,163,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.03989 ETH,1
19325756,2024-02-28 11:33:23,241,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.0423 ETH,1
19325638,2024-02-28 11:09:23,162,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.02102 ETH,1
19325567,2024-02-28 10:54:59,137,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04053 ETH,1
19325484,2024-02-28 10:37:59,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03795 ETH,1
19324713,2024-02-28 08:01:59,194,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02523 ETH,1
19324179,2024-02-28 06:14:59,168,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.02863 ETH,1
19324010,2024-02-28 05:40:59,148,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01434 ETH,1
19323062,2024-02-28 02:29:35,307,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.0121 ETH,1
19322469,2024-02-28 00:29:59,144,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.05926 ETH,1
19322279,2024-02-27 23:51:47,145,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05362 ETH,1
19322032,2024-02-27 23:01:47,133,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03191 ETH,1
19321846,2024-02-27 22:23:47,183,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.05309 ETH,1
19321819,2024-02-27 22:17:59,132,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03723 ETH,1
19321130,2024-02-27 19:59:23,159,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03438 ETH,1
19320127,2024-02-27 16:37:23,115,0,0xf89c78baf9cac8cd8ff26f2aa73e9f29b550f4aa,,"30,000,000",0.000 TH,0.01859 ETH,1
19319999,2024-02-27 16:11:23,127,0,0x7bcaa6e9778922b917d83700159748fb6f3812be,,"30,000,000",0.000 TH,0.02839 ETH,1
19318543,2024-02-27 11:18:47,230,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.03876 ETH,1
19318496,2024-02-27 11:09:11,300,0,0x2c38c0850afb71f4bee405a261f244c31a470289,,"30,000,000",0.000 TH,0.05821 ETH,1
19318046,2024-02-27 09:38:35,193,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.04159 ETH,1
19315570,2024-02-27 01:20:23,262,0,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,Flashbots: Builder,"30,000,000",0.000 TH,0.0587 ETH,1
19313916,2024-02-26 19:47:35,122,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0741 ETH,1
